STN,YYYYMMDD,    Q 
  260,20140827, 2010
  260,20140828, 1248
  260,20140829, 1686
  260,20140830,  747
  260,20140831, 1372
  260,20140901, 1489
  260,20140902, 1596
  260,20140903, 1769
  260,20140904, 1767
  260,20140905,  768
  260,20140906,  456
  260,20140907, 1129
  260,20140908, 1808
  260,20140909,  719
  260,20140910, 1105
  260,20140911, 1260
  260,20140912, 1577
  260,20140913, 1342
  260,20140914, 1074
  260,20140915, 1571
  260,20140916, 1238
  260,20140917, 1675
  260,20140918, 1512
  260,20140919,  959
  260,20140920,  957
  260,20140921, 1194
  260,20140922, 1112
  260,20140923,  973
  260,20140924,  422
  260,20140925, 1062
  260,20140926,  396
  260,20140927,  982
  260,20140928, 1185
  260,20140929,  537
  260,20140930,  937
  260,20141001,  773
  260,20141002,  401
  260,20141003, 1255
  260,20141004, 1124
  260,20141005,  498
  260,20141006,  326
  260,20141007,  668
  260,20141008,  336
  260,20141009,  820
  260,20141010,  977
  260,20141011,  412
  260,20141012,  719
  260,20141013,  466
  260,20141014,  176
  260,20141015,  759
  260,20141016,  595
  260,20141017,  632
  260,20141018,  854
  260,20141019,  548
  260,20141020,  692
  260,20141021,  199
  260,20141022,  553
  260,20141023,  388
  260,20141024,  196
  260,20141025,  265
  260,20141026,  475
  260,20141027,  794
  260,20141028,  685
  260,20141029,   96
  260,20141030,  236
  260,20141031,  379
  260,20141101,  679
  260,20141102,  682
  260,20141103,  227
  260,20141104,  303
  260,20141105,  201
  260,20141106,  192
  260,20141107,  184
  260,20141108,  624
  260,20141109,  512
  260,20141110,  574
  260,20141111,  486
  260,20141112,  250
  260,20141113,  560
  260,20141114,  283
  260,20141115,  122
  260,20141116,   75
  260,20141117,  387
  260,20141118,   83
  260,20141119,  106
  260,20141120,  107
  260,20141121,  526
  260,20141122,  375
  260,20141123,  394
  260,20141124,  403
  260,20141125,  366
  260,20141126,  208
  260,20141127,  155
  260,20141128,  241
  260,20141129,  384
  260,20141130,   55
  260,20141201,   52
  260,20141202,  103
  260,20141203,   66
  260,20141204,   77
  260,20141205,  165
  260,20141206,  391
  260,20141207,   71
  260,20141208,  199
  260,20141209,  289
  260,20141210,  339
  260,20141211,  120
  260,20141212,   48
  260,20141213,  153
  260,20141214,  390
  260,20141215,  167
  260,20141216,  217
  260,20141217,   55
  260,20141218,   59
  260,20141219,  186
  260,20141220,  139
  260,20141221,  144
  260,20141222,   63
  260,20141223,  267
  260,20141224,   89
  260,20141225,  208
  260,20141226,  256
  260,20141227,   25
  260,20141228,  425
  260,20141229,  253
  260,20141230,  120
  260,20141231,  340
  260,20150101,  213
  260,20150102,  327
  260,20150103,   67
  260,20150104,  372
  260,20150105,  127
  260,20150106,  270
  260,20150107,  345
  260,20150108,   32
  260,20150109,   94
  260,20150110,   82
  260,20150111,  209
  260,20150112,   67
  260,20150113,   82
  260,20150114,  192
  260,20150115,   42
  260,20150116,  395
  260,20150117,  498
  260,20150118,   83
  260,20150119,  142
  260,20150120,  281
  260,20150121,  264
  260,20150122,  131
  260,20150123,  136
  260,20150124,  483
  260,20150125,  160
  260,20150126,  114
  260,20150127,  316
  260,20150128,   52
  260,20150129,  190
  260,20150130,  584
  260,20150131,  377
  260,20150201,  297
  260,20150202,  449
  260,20150203,  663
  260,20150204,  504
  260,20150205,  508
  260,20150206,  767
  260,20150207,  319
  260,20150208,  513
  260,20150209,  163
  260,20150210,  228
  260,20150211,  162
  260,20150212,  285
  260,20150213,  760
  260,20150214,  374
  260,20150215,  858
  260,20150216,  839
  260,20150217,  409
  260,20150218,  983
  260,20150219,  701
  260,20150220,   97
  260,20150221,  370
  260,20150222,  863
  260,20150223,  712
  260,20150224,  513
  260,20150225,  611
  260,20150226,  264
  260,20150227,  899
  260,20150228,  927
  260,20150301,  939
  260,20150302,  795
  260,20150303,  386
  260,20150304,  558
  260,20150305,  887
  260,20150306,  441
  260,20150307, 1041
  260,20150308, 1366
  260,20150309,  626
  260,20150310, 1183
  260,20150311, 1401
  260,20150312, 1490
  260,20150313, 1421
  260,20150314,  353
  260,20150315,  312
  260,20150316, 1153
  260,20150317, 1375
  260,20150318,  545
  260,20150319,  909
  260,20150320,  894
  260,20150321,  693
  260,20150322, 1437
  260,20150323, 1438
  260,20150324, 1217
  260,20150325,  261
  260,20150326,  605
  260,20150327,  619
  260,20150328,  421
  260,20150329,  252
  260,20150330, 1413
  260,20150331, 1216
  260,20150401, 1004
  260,20150402, 1476
  260,20150403, 1168
  260,20150404, 1072
  260,20150405, 1805
  260,20150406,  651
  260,20150407, 1572
  260,20150408, 1318
  260,20150409, 1916
  260,20150410, 1926
  260,20150411,  643
  260,20150412, 1931
  260,20150413, 1871
  260,20150414, 2122
  260,20150415, 2192
  260,20150416, 1972
  260,20150417, 1601
  260,20150418, 2223
  260,20150419, 1896
  260,20150420, 2323
  260,20150421, 2360
  260,20150422, 1154
  260,20150423, 2048
  260,20150424, 2147
  260,20150425,  733
  260,20150426,  542
  260,20150427, 2146
  260,20150428, 2000
  260,20150429, 1407
  260,20150430, 1997
  260,20150501, 1994
  260,20150502, 2141
  260,20150503,  845
  260,20150504, 1417
  260,20150505, 1640
  260,20150506, 1569
  260,20150507, 1647
  260,20150508, 1979
  260,20150509, 1025
  260,20150510, 2502
  260,20150511, 2316
  260,20150512, 1866
  260,20150513, 2063
  260,20150514, 2438
  260,20150515, 2209
  260,20150516,  944
  260,20150517, 2057
  260,20150518,  821
  260,20150519, 1687
  260,20150520, 2270
  260,20150521, 2353
  260,20150522, 1837
  260,20150523, 1686
  260,20150524, 2883
  260,20150525, 1481
  260,20150526, 1905
  260,20150527, 1838
  260,20150528, 1584
  260,20150529, 1087
  260,20150530, 2553
  260,20150531,  688
  260,20150601, 1950
  260,20150602,  420
  260,20150603, 1481
  260,20150604, 2953
  260,20150605, 2552
  260,20150606, 2986
  260,20150607, 2826
  260,20150608, 2584
  260,20150609, 1835
  260,20150610, 2568
  260,20150611, 2953
  260,20150612, 2783
  260,20150613, 1589
  260,20150614,  954
  260,20150615, 3062
  260,20150616, 1587
  260,20150617, 2299
  260,20150618, 1601
  260,20150619,  981
  260,20150620, 1034
  260,20150621,  994
  260,20150622, 1056
  260,20150623, 1013
  260,20150624, 2108
  260,20150625, 2689
  260,20150626, 1823
  260,20150627, 2236
  260,20150628, 1616
  260,20150629, 2184
  260,20150630, 2914
  260,20150701, 2935
  260,20150702, 2366
  260,20150703, 2719
  260,20150704, 2492
  260,20150705, 1708
  260,20150706, 2277
  260,20150707, 1594
  260,20150708, 1313
  260,20150709, 2153
  260,20150710, 2791
  260,20150711, 2605
  260,20150712,  921
  260,20150713,  640
  260,20150714, 1061
  260,20150715,  932
  260,20150716, 2716
  260,20150717, 2082
  260,20150718, 2284
  260,20150719, 1142
  260,20150720, 1354
  260,20150721, 2655
  260,20150722, 1994
  260,20150723, 2093
  260,20150724, 1304
  260,20150725,  551
  260,20150726, 1775
  260,20150727, 1110
  260,20150728, 1171
  260,20150729, 1882
  260,20150730, 1746
  260,20150731, 2061
  260,20150801, 2434
  260,20150802, 2387
  260,20150803, 2489
  260,20150804, 1126
  260,20150805, 2310
  260,20150806, 2352
  260,20150807, 2291
  260,20150808, 2336
  260,20150809, 1891
  260,20150810, 1624
  260,20150811, 1617
  260,20150812, 1520
  260,20150813, 2212
  260,20150814, 1387
  260,20150815, 1100
  260,20150816,  609
  260,20150817,  334
  260,20150818,  523
  260,20150819, 1582
  260,20150820, 2047
  260,20150821, 1768
  260,20150822, 2184
  260,20150823, 1941
  260,20150824, 1314
  260,20150825, 1244
  260,20150826, 1481
  260,20150827,  436
  260,20150828, 1596
  260,20150829, 2111
  260,20150830, 1585
  260,20150831, 1240
  260,20150901, 1221
  260,20150902, 1253
  260,20150903, 1202
  260,20150904,  791
  260,20150905, 1094
  260,20150906, 1110
  260,20150907,  886
  260,20150908,  798
  260,20150909, 1830
  260,20150910, 1858
  260,20150911, 1907
  260,20150912,  739
  260,20150913, 1360
  260,20150914,  800
  260,20150915,  807
  260,20150916,  373
  260,20150917,  384
  260,20150918, 1102
  260,20150919,  807
  260,20150920,  896
  260,20150921, 1143
  260,20150922,  925
  260,20150923,  774
  260,20150924,  303
  260,20150925,  797
  260,20150926, 1037
  260,20150927, 1144
  260,20150928,  763
  260,20150929, 1460
  260,20150930, 1452
  260,20151001, 1447
  260,20151002, 1452
  260,20151003, 1107
  260,20151004, 1125
  260,20151005,  759
  260,20151006,  462
  260,20151007,  411
  260,20151008,  605
  260,20151009, 1131
  260,20151010,  999
  260,20151011, 1225
  260,20151012,  954
  260,20151013,  493
  260,20151014,  252
  260,20151015,  131
  260,20151016,  161
  260,20151017,  151
  260,20151018,  269
  260,20151019,  176
  260,20151020,  360
  260,20151021,  362
  260,20151022,  273
  260,20151023,  429
  260,20151024,  373
  260,20151025,  743
  260,20151026,  899
  260,20151027,  845
  260,20151028,  351
  260,20151029,  584
  260,20151030,  629
  260,20151031,  775
  260,20151101,  751
  260,20151102,  766
  260,20151103,  674
  260,20151104,  229
  260,20151105,  219
  260,20151106,  201
  260,20151107,  218
  260,20151108,  378
  260,20151109,  277
  260,20151110,   78
  260,20151111,  180
  260,20151112,  375
  260,20151113,  462
  260,20151114,  266
  260,20151115,   77
  260,20151116,   87
  260,20151117,  121
  260,20151118,  318
  260,20151119,  148
  260,20151120,  184
  260,20151121,  200
  260,20151122,  326
  260,20151123,  397
  260,20151124,   71
  260,20151125,  178
  260,20151126,  419
  260,20151127,  128
  260,20151128,  359
  260,20151129,   83
  260,20151130,   74
  260,20151201,  104
  260,20151202,  120
  260,20151203,  245
  260,20151204,  377
  260,20151205,  201
  260,20151206,  151
  260,20151207,  162
  260,20151208,  281
  260,20151209,  356
  260,20151210,  157
  260,20151211,   74
  260,20151212,  170
  260,20151213,  209
  260,20151214,  191
  260,20151215,  271
  260,20151216,   59
  260,20151217,  268
  260,20151218,  121
  260,20151219,   97
  260,20151220,  191
  260,20151221,  179
  260,20151222,   34
  260,20151223,  228
  260,20151224,  205
  260,20151225,  142
  260,20151226,  248
  260,20151227,   84
  260,20151228,  320
  260,20151229,  191
  260,20151230,  297
  260,20151231,  306
  260,20160101,  176
  260,20160102,   86
  260,20160103,  176
  260,20160104,   71
  260,20160105,   90
  260,20160106,  119
  260,20160107,   50
  260,20160108,  369
  260,20160109,  165
  260,20160110,  272
  260,20160111,   73
  260,20160112,  226
  260,20160113,  162
  260,20160114,  121
  260,20160115,  162
  260,20160116,  289
  260,20160117,  471
  260,20160118,  553
  260,20160119,  289
  260,20160120,  225
  260,20160121,  103
  260,20160122,  350
  260,20160123,  377
  260,20160124,   59
  260,20160125,  457
  260,20160126,  349
  260,20160127,   74
  260,20160128,  561
  260,20160129,   81
  260,20160130,   76
  260,20160131,  222
  260,20160201,  201
  260,20160202,  257
  260,20160203,  403
  260,20160204,  160
  260,20160205,  214
  260,20160206,  193
  260,20160207,  419
  260,20160208,  445
  260,20160209,  108
  260,20160210,  413
  260,20160211,  573
  260,20160212,  507
  260,20160213,  555
  260,20160214,  151
  260,20160215,  654
  260,20160216,  957
  260,20160217,  871
  260,20160218,  293
  260,20160219,  659
  260,20160220,  209
  260,20160221,  139
  260,20160222,  245
  260,20160223,  678
  260,20160224,  687
  260,20160225,  680
  260,20160226,  419
  260,20160227, 1091
  260,20160228, 1065
  260,20160229, 1165
  260,20160301,  273
  260,20160302,  652
  260,20160303, 1006
  260,20160304,  169
  260,20160305,  770
  260,20160306,  650
  260,20160307,  831
  260,20160308,  889
  260,20160309,  858
  260,20160310, 1209
  260,20160311, 1300
  260,20160312, 1386
  260,20160313, 1459
  260,20160314, 1476
  260,20160315,  427
  260,20160316, 1399
  260,20160317, 1525
  260,20160318,  321
  260,20160319,  583
  260,20160320,  731
  260,20160321,  438
  260,20160322,  579
  260,20160323,  800
  260,20160324,  459
  260,20160325,  468
  260,20160326, 1626
  260,20160327,  890
  260,20160328, 1161
  260,20160329,  700
  260,20160330, 1394
  260,20160331,  939
  260,20160401, 1836
  260,20160402,  960
  260,20160403, 1302
  260,20160404, 1040
  260,20160405,  751
  260,20160406,  627
  260,20160407, 1145
  260,20160408,  779
  260,20160409, 1593
  260,20160410, 1993
  260,20160411, 2081
  260,20160412, 1612
  260,20160413, 1628
  260,20160414, 1625
  260,20160415,  736
  260,20160416, 1362
  260,20160417, 1474
  260,20160418, 1475
  260,20160419, 1720
  260,20160420, 2274
  260,20160421, 2331
  260,20160422, 1614
  260,20160423, 1693
  260,20160424, 1739
  260,20160425,  776
  260,20160426, 1150
  260,20160427, 1601
  260,20160428, 1726
  260,20160429, 1051
  260,20160430, 1663
  260,20160501, 2523
  260,20160502, 2203
  260,20160503, 2381
  260,20160504, 2059
  260,20160505, 2676
  260,20160506, 2601
  260,20160507, 2653
  260,20160508, 2663
  260,20160509, 2586
  260,20160510, 1247
  260,20160511, 1986
  260,20160512, 2432
  260,20160513, 2685
  260,20160514, 1734
  260,20160515, 1883
  260,20160516, 1511
  260,20160517, 1647
  260,20160518, 1322
  260,20160519, 1156
  260,20160520,  870
  260,20160521, 1797
  260,20160522,  672
  260,20160523,  579
  260,20160524, 1516
  260,20160525,  619
  260,20160526, 2018
  260,20160527, 1855
  260,20160528, 1912
  260,20160529,  922
  260,20160530,  499
  260,20160531, 1726
  260,20160601, 1726
  260,20160602,  622
  260,20160603, 1160
  260,20160604, 2095
  260,20160605, 2874
  260,20160606, 2955
  260,20160607, 2438
  260,20160608, 2180
  260,20160609, 2959
  260,20160610, 2421
  260,20160611, 1518
  260,20160612, 1111
  260,20160613, 1192
  260,20160614, 1170
  260,20160615, 1511
  260,20160616, 2111
  260,20160617, 1328
  260,20160618, 1559
  260,20160619, 1973
  260,20160620,  429
  260,20160621,  899
  260,20160622, 2151
  260,20160623, 1647
  260,20160624, 1394
  260,20160625, 1149
  260,20160626, 1267
  260,20160627, 1050
  260,20160628, 2039
  260,20160629, 1690
  260,20160630,  860
  260,20160701,  816
  260,20160702, 2224
  260,20160703, 1872
  260,20160704, 2559
  260,20160705, 1107
  260,20160706, 2504
  260,20160707, 2082
  260,20160708,  973
  260,20160709, 1800
  260,20160710, 2320
  260,20160711, 1663
  260,20160712, 1551
  260,20160713, 1261
  260,20160714, 1921
  260,20160715, 2270
  260,20160716, 1143
  260,20160717, 2018
  260,20160718, 2749
  260,20160719, 2714
  260,20160720, 2308
  260,20160721, 2368
  260,20160722, 1734
  260,20160723, 1911
  260,20160724, 1635
  260,20160725, 1123
  260,20160726, 1494
  260,20160727, 1230
  260,20160728, 1863
  260,20160729, 1083
  260,20160730,  909
  260,20160731, 1608
  260,20160801, 1883
  260,20160802,  614
  260,20160803,  929
  260,20160804, 1096
  260,20160805, 2066
  260,20160806, 1601
  260,20160807,  974
  260,20160808, 1840
  260,20160809, 1692
  260,20160810, 1881
  260,20160811,  529
  260,20160812, 1047
  260,20160813, 1130
  260,20160814, 1464
  260,20160815, 2178
  260,20160816, 2302
  260,20160817, 2456
  260,20160818, 2361
  260,20160819, 1298
  260,20160820, 1653
  260,20160821,  962
  260,20160822,  894
  260,20160823, 2173
  260,20160824, 2187
  260,20160825, 2118
  260,20160826, 1904
  260,20160827, 1823
  260,20160828, 1371
  260,20160829, 1279
  260,20160830, 1992
  260,20160831, 1981
  260,20160901, 1137
  260,20160902, 1301
  260,20160903, 1371
  260,20160904,  994
  260,20160905, 1255
  260,20160906, 1217
  260,20160907, 1881
  260,20160908, 1765
  260,20160909, 1606
  260,20160910, 1740
  260,20160911,  963
  260,20160912, 1733
  260,20160913, 1663
  260,20160914, 1664
  260,20160915, 1526
  260,20160916,  673
  260,20160917,  835
  260,20160918, 1189
  260,20160919,  798
  260,20160920, 1114
  260,20160921, 1367
  260,20160922, 1059
  260,20160923, 1462
  260,20160924, 1436
  260,20160925, 1212
  260,20160926,  979
  260,20160927, 1431
  260,20160928, 1198
  260,20160929,  291
  260,20160930,  989
  260,20161001,  779
  260,20161002,  620
  260,20161003, 1124
  260,20161004,  896
  260,20161005, 1339
  260,20161006,  938
  260,20161007,  568
  260,20161008,  856
  260,20161009,  932
  260,20161010,  952
  260,20161011,  461
  260,20161012,  467
  260,20161013,  509
  260,20161014,  809
  260,20161015,  264
  260,20161016, 1051
  260,20161017,  607
  260,20161018,  350
  260,20161019,  703
  260,20161020,  293
  260,20161021,  681
  260,20161022,  486
  260,20161023,  914
  260,20161024,  373
  260,20161025,  262
  260,20161026,  518
  260,20161027,  323
  260,20161028,  140
  260,20161029,  659
  260,20161030,  594
  260,20161031,  749
  260,20161101,  248
  260,20161102,  636
  260,20161103,  486
  260,20161104,  273
  260,20161105,  391
  260,20161106,  365
  260,20161107,  156
  260,20161108,  402
  260,20161109,  128
  260,20161110,  200
  260,20161111,  602
  260,20161112,  422
  260,20161113,  127
  260,20161114,  191
  260,20161115,   80
  260,20161116,  254
  260,20161117,  258
  260,20161118,  265
  260,20161119,  385
  260,20161120,   93
  260,20161121,  187
  260,20161122,  383
  260,20161123,  164
  260,20161124,  359
  260,20161125,  484
  260,20161126,  396
  260,20161127,  258
  260,20161128,  466
  260,20161129,  552
  260,20161130,  248
  260,20161201,  162
  260,20161202,  172
  260,20161203,  291
  260,20161204,  450
  260,20161205,  393
  260,20161206,  404
  260,20161207,  152
  260,20161208,  213
  260,20161209,   78
  260,20161210,   28
  260,20161211,  172
  260,20161212,  135
  260,20161213,   56
  260,20161214,  220
  260,20161215,   64
  260,20161216,  228
  260,20161217,   59
  260,20161218,  159
  260,20161219,  262
  260,20161220,  311
  260,20161221,  185
  260,20161222,   98
  260,20161223,  143
  260,20161224,  192
  260,20161225,   45
  260,20161226,  285
  260,20161227,  293
  260,20161228,  116
  260,20161229,  144
  260,20161230,  169
  260,20161231,   83
  260,20170101,   56
  260,20170102,  320
  260,20170103,  117
  260,20170104,  274
  260,20170105,  378
  260,20170106,  392
  260,20170107,   61
  260,20170108,  121
  260,20170109,   62
  260,20170110,  192
  260,20170111,  254
  260,20170112,  222
  260,20170113,  332
  260,20170114,  194
  260,20170115,  292
  260,20170116,  275
  260,20170117,  362
  260,20170118,  214
  260,20170119,  570
  260,20170120,  456
  260,20170121,  503
  260,20170122,  637
  260,20170123,  180
  260,20170124,  152
  260,20170125,  162
  260,20170126,  480
  260,20170127,  429
  260,20170128,  329
  260,20170129,  198
  260,20170130,  109
  260,20170131,  267
  260,20170201,  216
  260,20170202,  482
  260,20170203,  345
  260,20170204,  262
  260,20170205,  492
  260,20170206,  205
  260,20170207,  123
  260,20170208,   87
  260,20170209,  142
  260,20170210,  149
  260,20170211,  203
  260,20170212,  538
  260,20170213,  820
  260,20170214,  826
  260,20170215,  756
  260,20170216,  277
  260,20170217,  297
  260,20170218,  657
  260,20170219,  225
  260,20170220,  156
  260,20170221,  720
  260,20170222,  111
  260,20170223,  163
  260,20170224,  825
  260,20170225,  336
  260,20170226,  173
  260,20170227,  199
  260,20170228,  461
  260,20170301,  641
  260,20170302,  323
  260,20170303,  433
  260,20170304,  494
  260,20170305,  741
  260,20170306,  731
  260,20170307,  493
  260,20170308,  151
  260,20170309,  681
  260,20170310, 1202
  260,20170311,  886
  260,20170312, 1356
  260,20170313, 1111
  260,20170314,  998
  260,20170315, 1358
  260,20170316, 1424
  260,20170317,  891
  260,20170318,  262
  260,20170319,  316
  260,20170320,  238
  260,20170321, 1370
  260,20170322, 1441
  260,20170323, 1618
  260,20170324, 1677
  260,20170325, 1649
  260,20170326, 1382
  260,20170327, 1798
  260,20170328, 1701
  260,20170329,  500
  260,20170330, 1338
  260,20170331, 1212
  260,20170401,  596
  260,20170402, 1709
  260,20170403, 1106
  260,20170404, 1406
  260,20170405, 1270
  260,20170406,  942
  260,20170407,  953
  260,20170408, 1365
  260,20170409, 2091
  260,20170410, 1301
  260,20170411, 1560
  260,20170412,  616
  260,20170413, 1538
  260,20170414,  807
  260,20170415, 1306
  260,20170416, 1127
  260,20170417, 1643
  260,20170418, 1745
  260,20170419, 1523
  260,20170420, 2188
  260,20170421,  992
  260,20170422, 1524
  260,20170423, 1366
  260,20170424,  958
  260,20170425, 1824
  260,20170426, 1821
  260,20170427, 1905
  260,20170428, 1324
  260,20170429, 1829
  260,20170430, 2347
  260,20170501,  872
  260,20170502,  925
  260,20170503,  842
  260,20170504, 1453
  260,20170505,  702
  260,20170506, 2430
  260,20170507, 1233
  260,20170508, 1449
  260,20170509, 1791
  260,20170510, 2393
  260,20170511, 2408
  260,20170512, 1248
  260,20170513, 1250
  260,20170514, 1792
  260,20170515, 2345
  260,20170516, 1521
  260,20170517, 2291
  260,20170518, 1128
  260,20170519,  822
  260,20170520, 2101
  260,20170521, 2230
  260,20170522, 2615
  260,20170523, 2560
  260,20170524, 2171
  260,20170525, 2832
  260,20170526, 2898
  260,20170527, 2826
  260,20170528, 2612
  260,20170529, 2279
  260,20170530, 1517
  260,20170531, 2231
  260,20170601, 2927
  260,20170602, 2274
  260,20170603, 1790
  260,20170604, 2386
  260,20170605, 2048
  260,20170606, 1034
  260,20170607, 1051
  260,20170608, 1770
  260,20170609, 1619
  260,20170610, 2418
  260,20170611, 1965
  260,20170612,  939
  260,20170613, 2103
  260,20170614, 2995
  260,20170615, 2538
  260,20170616, 1332
  260,20170617, 1659
  260,20170618, 2607
  260,20170619, 2883
  260,20170620, 2392
  260,20170621, 2643
  260,20170622, 2226
  260,20170623, 2113
  260,20170624,  371
  260,20170625,  815
  260,20170626, 2441
  260,20170627, 1624
  260,20170628,  613
  260,20170629, 1276
  260,20170630, 1062
  260,20170701,  874
  260,20170702, 1654
  260,20170703, 1956
  260,20170704, 2048
  260,20170705, 1919
  260,20170706, 2191
  260,20170707, 2189
  260,20170708, 1570
  260,20170709, 2711
  260,20170710, 1948
  260,20170711, 1095
  260,20170712, 1085
  260,20170713, 1763
  260,20170714, 1396
  260,20170715, 1550
  260,20170716,  931
  260,20170717, 2859
  260,20170718, 2623
  260,20170719, 1972
  260,20170720, 1394
  260,20170721, 2746
  260,20170722, 1888
  260,20170723, 1429
  260,20170724, 2152
  260,20170725, 1229
  260,20170726, 2221
  260,20170727, 1676
  260,20170728, 1490
  260,20170729,  808
  260,20170730, 1761
  260,20170731, 1827
  260,20170801, 1409
  260,20170802, 1286
  260,20170803, 1635
  260,20170804, 1948
  260,20170805, 1360
  260,20170806, 1869
  260,20170807, 2334
  260,20170808,  520
  260,20170809, 1736
  260,20170810,  952
  260,20170811, 1631
  260,20170812, 1060
  260,20170813, 1860
  260,20170814, 2118
  260,20170815,  751
  260,20170816, 1584
  260,20170817,  519
  260,20170818,  882
  260,20170819, 1446
  260,20170820, 1816
  260,20170821, 1034
  260,20170822, 1942
  260,20170823, 1786
  260,20170824, 1360
  260,20170825, 1891
  260,20170826, 1739
  260,20170827, 1871
  260,20170828, 1958
  260,20170829, 1687
  260,20170830,  530
  260,20170831, 1336
  260,20170901, 1193
  260,20170902, 1519
  260,20170903, 1493
  260,20170904, 1585
  260,20170905,  795
  260,20170906, 1107
  260,20170907,  850
  260,20170908,  268
  260,20170909,  979
  260,20170910, 1254
  260,20170911,  921
  260,20170912, 1522
  260,20170913, 1243
  260,20170914,  647
  260,20170915, 1165
  260,20170916,  546
  260,20170917, 1274
  260,20170918, 1081
  260,20170919, 1052
  260,20170920,  841
  260,20170921, 1277
  260,20170922,  784
  260,20170923, 1422
  260,20170924, 1408
  260,20170925,  766
  260,20170926,  792
  260,20170927, 1108
  260,20170928,  652
  260,20170929, 1018
  260,20170930,  296
  260,20171001,  727
  260,20171002,  648
  260,20171003,  906
  260,20171004,  542
  260,20171005,  802
  260,20171006,  912
  260,20171007,  204
  260,20171008,  604
  260,20171009,  138
  260,20171010,  360
  260,20171011,  413
  260,20171012,  809
  260,20171013,  512
  260,20171014,  995
  260,20171015, 1004
  260,20171016,  881
  260,20171017,  382
  260,20171018,  827
  260,20171019,  798
  260,20171020,  330
  260,20171021,  581
  260,20171022,  461
  260,20171023,  580
  260,20171024,  152
  260,20171025,  302
  260,20171026,  522
  260,20171027,  685
  260,20171028,  227
  260,20171029,  593
  260,20171030,  665
  260,20171031,  208
  260,20171101,  290
  260,20171102,  419
  260,20171103,  255
  260,20171104,  430
  260,20171105,  413
  260,20171106,  596
  260,20171107,  663
  260,20171108,  151
  260,20171109,  357
  260,20171110,  316
  260,20171111,  202
  260,20171112,  191
  260,20171113,  529
  260,20171114,  217
  260,20171115,  107
  260,20171116,   78
  260,20171117,  423
  260,20171118,  217
  260,20171119,  419
  260,20171120,   63
  260,20171121,   51
  260,20171122,  340
  260,20171123,  142
  260,20171124,  241
  260,20171125,  256
  260,20171126,  334
  260,20171127,   75
  260,20171128,  220
  260,20171129,  107
  260,20171130,  202
  260,20171201,  171
  260,20171202,  127
  260,20171203,   87
  260,20171204,  159
  260,20171205,   78
  260,20171206,   97
  260,20171207,   41
  260,20171208,  111
  260,20171209,  142
  260,20171210,   36
  260,20171211,   50
  260,20171212,  310
  260,20171213,   56
  260,20171214,   93
  260,20171215,   94
  260,20171216,  238
  260,20171217,  324
  260,20171218,  138
  260,20171219,  166
  260,20171220,   76
  260,20171221,   75
  260,20171222,   94
  260,20171223,   46
  260,20171224,   65
  260,20171225,   76
  260,20171226,  208
  260,20171227,   84
  260,20171228,  291
  260,20171229,  104
  260,20171230,  111
  260,20171231,   85
  260,20180101,  224
  260,20180102,  174
  260,20180103,   76
  260,20180104,  109
  260,20180105,  116
  260,20180106,  189
  260,20180107,  411
  260,20180108,  388
  260,20180109,  190
  260,20180110,   69
  260,20180111,  135
  260,20180112,  103
  260,20180113,   90
  260,20180114,  369
  260,20180115,   57
  260,20180116,  336
  260,20180117,  205
  260,20180118,  167
  260,20180119,  326
  260,20180120,  121
  260,20180121,  431
  260,20180122,  237
  260,20180123,  221
  260,20180124,  147
  260,20180125,  221
  260,20180126,  297
  260,20180127,  287
  260,20180128,  278
  260,20180129,  166
  260,20180130,  485
  260,20180131,   99
  260,20180201,  290
  260,20180202,  335
  260,20180203,  185
  260,20180204,  500
  260,20180205,  341
  260,20180206,  789
  260,20180207,  792
  260,20180208,  666
  260,20180209,  415
  260,20180210,  478
  260,20180211,  373
  260,20180212,  643
  260,20180213,  860
  260,20180214,  873
  260,20180215,  252
  260,20180216,  830
  260,20180217,  686
  260,20180218,  840
  260,20180219,  326
  260,20180220,  439
  260,20180221,  929
  260,20180222,  989
  260,20180223, 1068
  260,20180224, 1013
  260,20180225, 1140
  260,20180226,  866
  260,20180227, 1028
  260,20180228,  851
  260,20180301,  838
  260,20180302,  851
  260,20180303,  536
  260,20180304,  893
  260,20180305, 1125
  260,20180306,  708
  260,20180307,  725
  260,20180308,  426
  260,20180309,  973
  260,20180310,  690
  260,20180311,  572
  260,20180312,  720
  260,20180313,  205
  260,20180314, 1369
  260,20180315,  761
  260,20180316,  199
  260,20180317,  621
  260,20180318, 1075
  260,20180319, 1662
  260,20180320, 1663
  260,20180321, 1126
  260,20180322,  620
  260,20180323,  573
  260,20180324, 1132
  260,20180325, 1362
  260,20180326,  994
  260,20180327,  669
  260,20180328,  318
  260,20180329, 1231
  260,20180330, 1336
  260,20180331, 1050
  260,20180401,  413
  260,20180402,  747
  260,20180403, 1218
  260,20180404,  717
  260,20180405, 1014
  260,20180406, 1955
  260,20180407, 1765
  260,20180408, 1723
  260,20180409,  975
  260,20180410, 1241
  260,20180411, 1028
  260,20180412,  696
  260,20180413,  931
  260,20180414, 1214
  260,20180415,  864
  260,20180416, 1918
  260,20180417, 2021
  260,20180418, 2176
  260,20180419, 2219
  260,20180420, 2181
  260,20180421, 2241
  260,20180422, 1953
  260,20180423, 1755
  260,20180424,  746
  260,20180425, 1313
  260,20180426, 1829
  260,20180427, 1229
  260,20180428,  859
  260,20180429,  478
